qosItems_LA,qosItems_PLLP,qosItems_PLRP,qosItems_JI,qosItems_ST,qosItems_LCT,qosItems_RCT,qosItems_MT,qosItems_UD,qosItems_NI,qosItems_TT,qosItems_TURN_TT,qosItems_IPR_Subnet_L2,qosItems_IPL_Subnet_L2,meanOpinionScore
14.0,0.0,0.0,3.0,PCMU,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,4.09
18.0,0.0,0.0022225187,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
24.0,0.056483943,0.07101086,4.0,opus,srflx,srflx,audio,iOS,wlan,udp,,77.169.0,84.31.0,4.14
22.0,0.0,9.056603,7.0,opus,srflx,host,audio,iOS,wlan,udp,,212.159.0,94.208.0,1.88
24.0,0.07100493,0.056483164,4.0,opus,srflx,srflx,audio,iOS,wlan,udp,,84.31.0,77.169.0,4.15
8.0,0.0,1.3405843,5.0,PCMA,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,3.75
48.0,0.0,0.0,7.0,opus,srflx,host,audio,iOS,wlan,udp,,212.159.0,94.208.0,4.17
17.0,0.0,0.0034543509,3.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
86.0,0.0,0.38910505,4.0,opus,srflx,host,audio,iOS,wlan,udp,,212.159.0,94.208.0,3.96
18.0,0.0036006193,0.0040879734,4.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
22.0,0.0,0.0,2.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
17.0,0.0,0.007215007,3.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
19.0,0.0,0.0,17.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.07
27.0,0.0,1.4427975,3.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,80.114.0,3.72
57.0,0.0,1.5179182,4.0,PCMA,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.90.0,3.68
10.0,0.0,0.0,,,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,
11.0,0.010865629,0.0,12.0,opus,prflx,srflx,audio,iOS,wlan,udp,,34.77.0,195.35.0,4.18
10.0,0.0,0.0,,VP8,prflx,srflx,video,iOS,wlan,udp,,34.77.0,195.35.0,
11.0,0.0,0.0,,,prflx,srflx,screen share,iOS,wlan,udp,,34.77.0,195.35.0,
6.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0017471216,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
18.0,0.0,0.0,1.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
5.0,0.0,0.0,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
17.0,0.0,0.0,1.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
1.0,0.0,0.0,2.0,opus,host,host,audio,Win32,lan,udp,,10.10.0,10.10.0,4.19
1.0,0.0,0.0,3.0,opus,host,host,audio,Win32,lan,udp,,10.10.0,10.10.0,4.19
14.0,0.0,0.0,3.0,opus,srflx,srflx,audio,Win32,lan,udp,,86.93.0,185.149.0,4.18
14.0,0.0,0.0,5.0,opus,relay,relay,audio,Android,wlan,udp,tcp,34.77.0,34.77.0,4.18
58.0,0.0,2.3381295,14.0,PCMA,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.90.0,3.46
22.0,0.0,2.3485785,7.0,PCMA,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,3.49
6.0,0.0,0.0,0.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
7.0,0.0,0.0,,,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
16.0,0.0,0.0,2.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
1.0,0.0,0.0,2.0,opus,host,host,audio,Win32,lan,udp,,10.10.0,10.10.0,4.19
1.0,0.0,0.0,4.0,opus,host,host,audio,Win32,lan,udp,,10.10.0,10.10.0,4.19
17.0,0.0,0.0,2.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
14.0,0.0,0.38910505,2.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,4.0
24.0,0.0,0.0,1.0,PCMA,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,4.09
13.0,0.0,0.6485084,15.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,3.91
16.0,0.0,0.0,0.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,4.09
17.0,0.0,0.5194805,0.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,3.96
21.0,0.0,0.0,1.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
15.0,0.0,2.6041667,1.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,3.45
16.0,0.0,0.110011004,7.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.12
20.0,0.10905126,29.275093,5.0,opus,srflx,host,audio,iOS,wlan,udp,,212.159.0,82.161.0,1.3
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
25.0,0.0,0.0,4.0,PCMA,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,4.08
7.0,0.0,0.80400217,15.0,PCMA,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,3.88
26.0,0.0,0.0,,,srflx,host,audio,iOS,wlan,udp,,212.159.0,82.161.0,
25.0,0.0,5.4054055,3.0,PCMA,srflx,host,audio,iOS,wlan,udp,,212.159.0,82.161.0,2.87
9.0,0.0,0.0,,,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,
30.0,0.0,1.0604454,3.0,opus,relay,host,audio,iOS,wlan,udp,udp,212.159.0,34.77.0,3.63
23.0,0.0,1.2600229,3.0,opus,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,3.54
14.0,0.0,1.534047,1.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,3.71
18.0,0.0,0.0,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
16.0,0.0,0.0,,,relay,host,audio,Win32,lan,udp,tls,212.159.0,34.90.0,
21.0,0.0,0.0,,,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.77.0,
74.0,0.005217845,0.9500444,3.0,PCMA,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.77.0,3.81
6.0,0.0,0.0,0.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,VP8,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
19.0,0.0,0.0,0.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
22.0,0.0,0.0,,,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,
14.0,0.0,0.0,0.0,PCMU,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,4.1
16.0,0.0,0.006660894,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
31.0,0.0,0.054303557,,VP8,srflx,srflx,video,Android,wlan,udp,,34.77.0,84.24.0,
128.0,0.0,0.0,,,srflx,srflx,screen share,Android,wlan,udp,,34.77.0,84.24.0,
135.0,0.20234723,0.08547739,26.0,opus,srflx,srflx,audio,Android,wlan,udp,,34.77.0,84.24.0,4.12
5.0,0.0,0.0,1.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
16.0,0.0,0.0,2.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
16.0,0.0,0.0,16.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.08
9.0,0.0,3.0959046,3.0,PCMA,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,3.34
23.0,0.0,0.0,1.0,PCMU,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,4.09
17.0,0.0,0.004344709,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
24.0,0.0,0.4587156,3.0,opus,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.90.0,3.94
18.0,0.0,0.0,5.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
5.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.012189176,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0008696257,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
75.0,0.0,2.1077712,12.0,PCMA,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.77.0,3.51
20.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
13.0,0.0,0.0,0.0,opus,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,4.18
18.0,0.0,0.0,0.0,opus,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,4.18
11.0,0.0,0.0,0.0,opus,prflx,srflx,audio,iOS,wlan,udp,,34.77.0,195.35.0,4.18
11.0,0.0,0.022371365,,VP8,prflx,srflx,video,iOS,wlan,udp,,34.77.0,195.35.0,
11.0,0.0,0.0,,,prflx,srflx,screen share,iOS,wlan,udp,,34.77.0,195.35.0,
85.0,0.0,0.0,,,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.77.0,
33.0,0.0,2.3328316,12.0,opus,relay,host,audio,Android,wlan,udp,tcp,212.159.0,34.90.0,3.09
17.0,0.010742293,0.008204118,6.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
19.0,0.014845606,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
27.0,0.0,2.2228174,7.0,PCMA,relay,host,audio,Android,wlan,udp,udp,212.159.0,34.90.0,3.52
10.0,0.0,0.0,,,prflx,srflx,screen share,iOS,wlan,udp,,34.77.0,195.35.0,
10.0,0.0,0.0,,VP8,prflx,srflx,video,iOS,wlan,udp,,34.77.0,195.35.0,
11.0,0.0,0.0,2.0,opus,prflx,srflx,audio,iOS,wlan,udp,,34.77.0,195.35.0,4.18
5.0,0.0,0.25906736,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,1.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
5.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
7.0,0.0,0.0,3.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.18
6.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
61.0,0.0,4.2477303,1.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,62.166.0,3.06
17.0,0.0,0.0,1.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
19.0,0.0,0.0,0.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
51.0,0.0,4.915975,5.0,PCMA,relay,host,audio,iOS,wlan,udp,tcp,212.159.0,34.77.0,2.93
5.0,0.0,0.0,,,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,3.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.18
49.0,0.0,0.0,4.0,PCMA,relay,host,audio,Android,wlan,udp,udp,212.159.0,34.90.0,4.07
60.0,0.0,0.0,8.0,opus,prflx,relay,audio,Win32,lan,udp,,34.77.0,185.149.0,4.17
56.0,0.0,0.0,3.0,opus,relay,prflx,audio,iOS,wwan,udp,udp,NA.0,34.77.0,4.17
2598.0,0.0,15.384615,10.0,PCMA,srflx,host,audio,Android,wlan,udp,,212.159.0,86.91.0,1.0
16.0,0.0,1.1119937,3.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,62.166.0,3.81
7.0,0.0,8.333333,6.0,PCMU,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,2.44
7.0,0.034546427,0.029044045,8.0,opus,host,host,audio,Win32,lan,udp,,192.168.0,10.10.0,4.17
17.0,0.003025261,0.0022242488,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
9.0,0.029026596,0.03454725,4.0,opus,host,host,audio,iOS,wlan,udp,,10.10.0,192.168.0,4.17
39.0,0.0,6.0612993,16.0,PCMA,relay,host,audio,Android,wlan,udp,udp,212.159.0,34.90.0,2.73
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
12.0,3.0169492,0.0,,,relay,srflx,video,Win32,lan,udp,udp,77.168.0,34.77.0,
10.0,3.2307107,0.0,4.0,opus,relay,srflx,audio,Win32,lan,udp,udp,77.168.0,34.77.0,4.18
13.0,0.0,3.2307107,2.0,opus,srflx,relay,audio,Android,wlan,udp,,34.77.0,77.168.0,2.81
10.0,0.0,3.1129766,,VP8,srflx,relay,video,Android,wlan,udp,,34.77.0,77.168.0,
17.0,0.0,21.052631,20.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,62.166.0,1.52
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
42.0,0.0,0.0,16.0,PCMA,relay,host,audio,Android,wlan,udp,udp,212.159.0,34.77.0,4.06
81.0,0.0,0.0,,,relay,host,audio,Android,wlan,udp,udp,212.159.0,34.77.0,
112.0,0.0,13.49739,9.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,62.166.0,1.87
8.0,0.0,5.3333335,,VP8,srflx,srflx,video,Android,wlan,udp,,185.149.0,77.168.0,
13.0,5.021971,0.0,,,srflx,srflx,video,Win32,lan,udp,,77.168.0,185.149.0,
8.0,0.53835803,7.185234,3.0,opus,srflx,srflx,audio,Android,wlan,udp,,185.149.0,77.168.0,2.07
14.0,7.185234,0.5398111,3.0,opus,srflx,srflx,audio,Win32,lan,udp,,77.168.0,185.149.0,3.9
42.0,0.0,8.602661,22.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.77.0,2.36
15.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
6.0,0.0,0.0,3.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.18
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
59.0,0.0,6.189879,36.0,PCMU,relay,host,audio,iOS,wlan,udp,udp,212.159.0,34.77.0,2.67
40.0,0.0,3.456048,15.0,PCMA,relay,host,audio,iOS,wlan,udp,udp,212.159.0,34.77.0,3.22
60.0,0.0,4.399019,21.0,PCMA,relay,host,audio,Android,wlan,udp,tls,212.159.0,34.90.0,3.01
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
55.0,0.049200974,0.15083277,11.0,opus,prflx,relay,audio,iOS,wlan,udp,,34.90.0,195.35.0,4.09
54.0,0.1486894,0.049198072,5.0,opus,relay,prflx,audio,iOS,wwan,udp,udp,195.35.0,34.90.0,4.15
23.0,0.0,7.979468,2.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.77.0,2.48
8.0,0.0,2.9544227,4.0,opus,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,2.89
18.0,0.0,0.0,3.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
17.0,0.0,0.0,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
16.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
24.0,0.17431092,0.07613247,15.0,opus,srflx,srflx,audio,iOS,wlan,udp,,195.35.0,213.127.0,4.13
26.0,0.07606491,0.17429194,15.0,opus,srflx,srflx,audio,iOS,wlan,udp,,213.127.0,195.35.0,4.08
18.0,0.016614055,0.018011527,6.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.17
27.0,0.0,3.5971222,13.0,PCMA,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.90.0,3.2
14.0,0.018011527,2.2602625,11.0,opus,relay,host,audio,iOS,wlan,udp,tls,212.159.0,34.77.0,3.12
8.0,0.0,1.9607843,6.0,opus,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,3.24
17.0,0.0,0.0,2.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
27.0,0.0,1.6470387,3.0,opus,srflx,host,audio,Android,wlan,udp,,212.159.0,84.27.0,3.36
6.0,0.004263665,1.4650027,6.0,opus,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,3.45
18.0,0.0,0.0,0.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
17.0,0.0,0.0,,,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,
21.0,0.0,0.003221442,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
20.0,0.0,0.0,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
5.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,VP8,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.007330035,0.0011906652,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0033290056,0.00039668687,0.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,VP8,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,0.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,VP8,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
24.0,0.68205667,1.6381767,20.0,opus,srflx,host,audio,iOS,wlan,udp,,212.159.0,77.175.0,3.36
5.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
36.0,0.0,1.3130252,16.0,opus,relay,host,audio,Win32,lan,udp,tcp,212.159.0,34.77.0,3.5
6.0,0.0034462556,0.0,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
5.0,0.0,0.0,,VP8,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
7.0,0.0,0.0,,VP8,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.033436265,0.00079510215,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
5.0,0.0102122445,0.001192805,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
6.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
11.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,VP8,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
19.0,0.0,0.0,,,srflx,srflx,screen share,iOS,wlan,udp,,34.77.0,80.114.0,
18.0,0.0,0.0,0.0,opus,relay,srflx,audio,iOS,wlan,udp,udp,34.77.0,34.77.0,4.18
19.0,0.0,0.0,,,srflx,srflx,video,iOS,wlan,udp,,34.77.0,80.114.0,
31.0,0.0,0.49220672,1.0,PCMU,srflx,host,audio,iOS,wlan,udp,,212.159.0,84.31.0,3.96
209.0,0.28190476,1.8845897,6.0,opus,relay,host,audio,iOS,wlan,udp,udp,212.159.0,34.77.0,3.24
20.0,0.0,1.8406782,9.0,opus,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.77.0,3.28
16.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
15.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
18.0,0.0,0.0,1.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
19.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
16.0,0.0,0.0053613554,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
23.0,0.0,0.0,,,srflx,srflx,video,iOS,wlan,udp,,34.77.0,80.114.0,
24.0,0.0,0.7826087,,VP8,srflx,srflx,screen share,iOS,wlan,udp,,34.77.0,80.114.0,
20.0,0.001708292,0.0,1.0,opus,srflx,srflx,audio,iOS,wlan,udp,,34.77.0,80.114.0,4.18
18.0,0.0,0.0,0.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
18.0,0.0,0.0,1.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
25.0,0.0,0.0,0.0,opus,srflx,host,audio,Android,wlan,udp,,212.159.0,84.27.0,4.18
16.0,0.005466871,0.0,4.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
24.0,0.0,3.1372442,3.0,opus,srflx,host,audio,Android,wlan,udp,,212.159.0,84.27.0,2.83
18.0,0.0,0.0,,,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,
13.0,0.0,3.675928,4.0,opus,srflx,host,audio,Win32,lan,udp,,212.159.0,185.149.0,2.69
17.0,0.024588149,0.0,4.0,opus,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.18
17.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
20.0,0.0,0.0,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
17.0,0.0,0.0043878895,1.0,PCMU,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
39.0,0.0,0.0,6.0,opus,srflx,srflx,audio,Win32,lan,udp,,109.36.0,185.149.0,4.17
41.0,0.0,0.0,3.0,opus,srflx,srflx,audio,Android,wwan,udp,,185.149.0,109.36.0,4.18
16.0,0.0,0.0,0.0,PCMA,prflx,host,audio,Win32,lan,udp,,156.150.0,159.46.0,4.09
9.0,0.016530292,0.038623087,1.0,opus,srflx,srflx,audio,Win32,wlan,udp,,34.77.0,84.82.0,4.16
9.0,0.0,0.0,,,srflx,srflx,video,Win32,wlan,udp,,34.77.0,84.82.0,
8.0,0.0,0.0,,,srflx,srflx,screen share,Win32,wlan,udp,,34.77.0,84.82.0,
72.0,0.0,2.0876539,4.0,PCMA,relay,host,audio,Android,wwan,udp,udp,212.159.0,34.77.0,3.53
23.0,0.0,2.550091,7.0,PCMU,relay,host,audio,iOS,wlan,udp,udp,212.159.0,34.90.0,3.45
23.0,0.0,1.9755324,2.0,PCMA,relay,host,audio,Win32,lan,udp,udp,212.159.0,34.77.0,3.59
5.0,0.0,0.0,3.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.18
6.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
5.0,0.0,0.0,1.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
5.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
20.0,0.0,0.0,,,prflx,srflx,screen share,iOS,wlan,udp,,34.77.0,195.35.0,
6.0,0.0,0.0,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
5.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
20.0,0.0,1.2138728,,VP8,prflx,srflx,video,iOS,wlan,udp,,34.77.0,195.35.0,
6.0,0.0,0.0,,,srflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
20.0,0.0,0.0,0.0,opus,prflx,srflx,audio,iOS,wlan,udp,,34.77.0,195.35.0,4.18
5.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,0.0,opus,srflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
7.0,0.0,0.0,,VP8,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,,,srflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
6.0,0.0,0.0,1.0,opus,prflx,srflx,audio,Win32,lan,udp,,34.77.0,185.149.0,4.19
7.0,0.0,0.0,,,prflx,srflx,screen share,Win32,lan,udp,,34.77.0,185.149.0,
7.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
7.0,0.0,0.0,,,prflx,srflx,video,Win32,lan,udp,,34.77.0,185.149.0,
